split_seed,task,expert_a,expert_b,episode_count,accuracy_a_win_rate,accuracy_tie_rate,accuracy_b_win_rate,mean_accuracy_a_minus_b,accuracy_delta_ci_low,accuracy_delta_ci_high,loss_a_win_rate,loss_tie_rate,loss_b_win_rate,mean_loss_b_minus_a,analysis_only_query_label_derived
0,pneumoniamnist,single,source_pathmnist,18,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0013888908757103814,-0.03194444047080146,0.03472221725516849,0.2222222222222222,0.0,0.7777777777777778,0.010190389222568937,True
0,pneumoniamnist,source_bloodmnist,source_breastmnist,18,0.3888888888888889,0.16666666666666666,0.4444444444444444,-0.022222229176097445,-0.061111119058397084,0.016666657394833036,0.6666666666666666,0.0,0.3333333333333333,0.05513060589631399,True
0,pneumoniamnist,source_bloodmnist,source_dermamnist,18,0.1111111111111111,0.2777777777777778,0.6111111111111112,-0.020833328366279602,-0.03888888160387675,-3.311369154188368e-09,0.6666666666666666,0.0,0.3333333333333333,-0.021279546949598525,True
0,pneumoniamnist,source_bloodmnist,source_organmnist,18,0.3333333333333333,0.2222222222222222,0.4444444444444444,-0.012499998841020796,-0.04722221361266242,0.019444444941149816,0.7222222222222222,0.0,0.2777777777777778,0.004492870635456509,True
0,pneumoniamnist,source_bloodmnist,source_pathmnist,18,0.2777777777777778,0.16666666666666666,0.5555555555555556,-0.023611105150646634,-0.05697917321489914,0.008333343598577712,0.2777777777777778,0.0,0.7222222222222222,-0.0018630358907911512,True
0,pneumoniamnist,source_breastmnist,source_dermamnist,18,0.4444444444444444,0.16666666666666666,0.3888888888888889,0.001388900809817844,-0.02916666203074985,0.030555566151936848,0.5,0.0,0.5,-0.07641015284591252,True
0,pneumoniamnist,source_breastmnist,source_organmnist,18,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.00972223033507665,-0.019444435834884644,0.0472222293416659,0.3888888888888889,0.0,0.6111111111111112,-0.05063773526085748,True
0,pneumoniamnist,source_breastmnist,source_pathmnist,18,0.3888888888888889,0.0,0.6111111111111112,-0.0013888759745491876,-0.04027775600552559,0.03888890643914541,0.1111111111111111,0.0,0.8888888888888888,-0.056993641787105136,True
0,pneumoniamnist,source_dermamnist,source_organmnist,18,0.5,0.16666666666666666,0.3333333333333333,0.008333329525258806,-0.01666667726304796,0.034722221394379936,0.5555555555555556,0.0,0.4444444444444444,0.025772417585055035,True
0,pneumoniamnist,source_dermamnist,source_pathmnist,18,0.4444444444444444,0.16666666666666666,0.3888888888888889,-0.0027777767843670314,-0.03888889319366879,0.03194445214337773,0.2777777777777778,0.0,0.7222222222222222,0.019416511058807373,True
0,pneumoniamnist,source_organmnist,source_pathmnist,18,0.3888888888888889,0.05555555555555555,0.5555555555555556,-0.011111106309625838,-0.041666672461562686,0.01944445820732249,0.2222222222222222,0.0,0.7777777777777778,-0.006355906526247661,True
0,tissuemnist,shared,single,18,0.3888888888888889,0.05555555555555555,0.5555555555555556,-0.006944444444444444,-0.017361106992595726,0.003472221394379934,0.4444444444444444,0.0,0.5555555555555556,-0.0031226476033528647,True
0,tissuemnist,shared,source_bloodmnist,18,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.014583335154586367,0.0031250011382831467,0.026736114588048723,0.7777777777777778,0.0,0.2222222222222222,0.031440297762552895,True
0,tissuemnist,shared,source_breastmnist,18,0.5555555555555556,0.0,0.4444444444444444,0.008333335320154825,-0.0048611097865634495,0.021875003145800695,0.8333333333333334,0.0,0.16666666666666666,0.11927564938863118,True
0,tissuemnist,shared,source_dermamnist,18,0.5555555555555556,0.0,0.4444444444444444,0.00451388955116272,-0.011805557604465219,0.02048611311862866,0.4444444444444444,0.0,0.5555555555555556,-0.020803544256422255,True
0,tissuemnist,shared,source_organmnist,18,0.5,0.16666666666666666,0.3333333333333333,0.002430558204650879,-0.01423610829644733,0.01909722720997201,0.5555555555555556,0.0,0.4444444444444444,-0.008964353137546115,True
0,tissuemnist,shared,source_pathmnist,18,0.4444444444444444,0.0,0.5555555555555556,0.0003472243746121724,-0.014236106640762754,0.014583336003124715,0.7222222222222222,0.0,0.2777777777777778,0.02565643522474501,True
0,tissuemnist,single,source_bloodmnist,18,0.7777777777777778,0.0,0.2222222222222222,0.02152777959903081,0.007291667142675983,0.03645833418187168,0.7777777777777778,0.0,0.2222222222222222,0.03456294536590576,True
0,tissuemnist,single,source_breastmnist,18,0.6666666666666666,0.05555555555555555,0.2777777777777778,0.015277779764599271,0.002083337948554092,0.027083336499830087,0.8888888888888888,0.0,0.1111111111111111,0.12239829699198405,True
0,tissuemnist,single,source_dermamnist,18,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.011458333995607164,-0.004861108151574929,0.02777777694993549,0.5,0.0,0.5,-0.01768089665306939,True
0,tissuemnist,single,source_organmnist,18,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.009375002649095323,-0.004513887067635854,0.02395833616869317,0.6666666666666666,0.0,0.3333333333333333,-0.005841705534193251,True
0,tissuemnist,single,source_pathmnist,18,0.6666666666666666,0.05555555555555555,0.2777777777777778,0.007291668819056617,-0.00868055476910538,0.02222222172551685,0.6111111111111112,0.0,0.3888888888888889,0.028779082828097872,True
0,tissuemnist,source_bloodmnist,source_breastmnist,18,0.4444444444444444,0.05555555555555555,0.5,-0.006249999834431542,-0.019791666832235124,0.005911460705101364,0.7222222222222222,0.0,0.2777777777777778,0.08783535162607829,True
0,tissuemnist,source_bloodmnist,source_dermamnist,18,0.2777777777777778,0.16666666666666666,0.5555555555555556,-0.010069445603423648,-0.02152777959903081,0.0006944437821706136,0.3888888888888889,0.0,0.6111111111111112,-0.05224384201897515,True
0,tissuemnist,source_bloodmnist,source_organmnist,18,0.3888888888888889,0.1111111111111111,0.5,-0.012152776949935488,-0.026388887729909685,0.0017361102832688226,0.2777777777777778,0.0,0.7222222222222222,-0.04040465090009901,True
0,tissuemnist,source_bloodmnist,source_pathmnist,18,0.3888888888888889,0.05555555555555555,0.5555555555555556,-0.014236110779974196,-0.027430554231007893,-0.0013888867364989386,0.3333333333333333,0.0,0.6666666666666666,-0.005783862537807888,True
0,tissuemnist,source_breastmnist,source_dermamnist,18,0.5,0.0,0.5,-0.003819445768992106,-0.01597221940755844,0.009374993563526206,0.3888888888888889,0.0,0.6111111111111112,-0.14007919364505345,True
0,tissuemnist,source_breastmnist,source_organmnist,18,0.3333333333333333,0.16666666666666666,0.5,-0.005902777115503947,-0.019444446596834395,0.007986111773384942,0.16666666666666666,0.0,0.8333333333333334,-0.1282400025261773,True
0,tissuemnist,source_breastmnist,source_pathmnist,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,-0.007986110945542654,-0.019791662713719738,0.00416666352086597,0.2222222222222222,0.0,0.7777777777777778,-0.09361921416388617,True
0,tissuemnist,source_dermamnist,source_organmnist,18,0.4444444444444444,0.16666666666666666,0.3888888888888889,-0.002083331346511841,-0.013888888081742658,0.009375001821253035,0.4444444444444444,0.0,0.5555555555555556,0.011839191118876139,True
0,tissuemnist,source_dermamnist,source_pathmnist,18,0.2777777777777778,0.05555555555555555,0.6666666666666666,-0.004166665176550548,-0.01736111030396488,0.010416660933858818,0.4444444444444444,0.0,0.5555555555555556,0.046459979481167264,True
0,tissuemnist,source_organmnist,source_pathmnist,18,0.5,0.1111111111111111,0.3888888888888889,-0.0020833338300387063,-0.01527777396970325,0.010069443119896783,0.6666666666666666,0.0,0.3333333333333333,0.03462078836229113,True
1,dermamnist,shared,single,18,0.3333333333333333,0.16666666666666666,0.5,-0.008988408578766717,-0.021894836011860104,0.0034141161582536142,0.5555555555555556,0.0,0.4444444444444444,0.005485753218332927,True
1,dermamnist,shared,source_breastmnist,18,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.003521038426293267,-0.008283098000619146,0.015892072787715327,0.6666666666666666,0.0,0.3333333333333333,0.01109901401731703,True
1,dermamnist,shared,source_octmnist,18,0.3333333333333333,0.2222222222222222,0.4444444444444444,-0.003023429877228207,-0.012988315895199774,0.007634323731892637,0.5,0.0,0.5,-0.005831758181254069,True
1,dermamnist,shared,source_pathmnist,18,0.5,0.16666666666666666,0.3333333333333333,0.0014928239915106031,-0.011136460821661684,0.013391289446089003,0.2777777777777778,0.0,0.7222222222222222,0.003936409950256348,True
1,dermamnist,shared,source_pneumoniamnist,18,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.003772993054654863,-0.010827813980480036,0.018732839263975617,0.7222222222222222,0.0,0.2777777777777778,0.005581829282972548,True
1,dermamnist,shared,source_tissuemnist,18,0.3333333333333333,0.2222222222222222,0.4444444444444444,-0.006380700402789646,-0.022959342557522983,0.009770093651281455,0.5,0.0,0.5,-0.00627556774351332,True
1,dermamnist,single,source_breastmnist,18,0.6111111111111112,0.0,0.3888888888888889,0.012509447005059984,-0.0014803842537932923,0.02658163085579871,0.6111111111111112,0.0,0.3888888888888889,0.005613260798984104,True
1,dermamnist,single,source_octmnist,18,0.6111111111111112,0.0,0.3888888888888889,0.00596497870153851,-0.008081378270354536,0.01825460344552993,0.5555555555555556,0.0,0.4444444444444444,-0.011317511399586996,True
1,dermamnist,single,source_pathmnist,18,0.5555555555555556,0.16666666666666666,0.2777777777777778,0.01048123257027732,-0.0019723160606291553,0.02440807409584522,0.3333333333333333,0.0,0.6666666666666666,-0.0015493432680765788,True
1,dermamnist,single,source_pneumoniamnist,18,0.5555555555555556,0.05555555555555555,0.3888888888888889,0.01276140163342158,-0.0015055745219190913,0.027111211998595116,0.6111111111111112,0.0,0.3888888888888889,9.607606463962131e-05,True
1,dermamnist,single,source_tissuemnist,18,0.3888888888888889,0.16666666666666666,0.4444444444444444,0.0026077081759770713,-0.014298317374454604,0.0190487258757154,0.3888888888888889,0.0,0.6111111111111112,-0.011761320961846245,True
1,dermamnist,source_breastmnist,source_octmnist,18,0.3333333333333333,0.16666666666666666,0.5,-0.006544468303521474,-0.01785178832295868,0.004711667179233496,0.1111111111111111,0.0,0.8888888888888888,-0.0169307721985711,True
1,dermamnist,source_breastmnist,source_pathmnist,18,0.3888888888888889,0.1111111111111111,0.5,-0.002028214434782664,-0.017580145949290856,0.012515909328228896,0.3888888888888889,0.0,0.6111111111111112,-0.007162604067060683,True
1,dermamnist,source_breastmnist,source_pneumoniamnist,18,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000251954628361596,-0.011930113182299666,0.011564628966152669,0.3888888888888889,0.0,0.6111111111111112,-0.005517184734344482,True
1,dermamnist,source_breastmnist,source_tissuemnist,18,0.3888888888888889,0.05555555555555555,0.5555555555555556,-0.009901738829082914,-0.0225434634834528,0.0025768485541144918,0.1111111111111111,0.0,0.8888888888888888,-0.01737458176083035,True
1,dermamnist,source_octmnist,source_pathmnist,18,0.3888888888888889,0.1111111111111111,0.5,0.0045162538687388105,-0.0065005323953098715,0.01587947064803706,0.5,0.0,0.5,0.009768168131510416,True
1,dermamnist,source_octmnist,source_pneumoniamnist,18,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.006796422931883071,-0.007830055844452646,0.021271255488197006,0.6111111111111112,0.0,0.3888888888888889,0.011413587464226617,True
1,dermamnist,source_octmnist,source_tissuemnist,18,0.3888888888888889,0.1111111111111111,0.5,-0.003357270525561439,-0.017089162953197953,0.009473733086552881,0.5555555555555556,0.0,0.4444444444444444,-0.0004438095622592502,True
1,dermamnist,source_pathmnist,source_pneumoniamnist,18,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.00228016906314426,-0.014551211769382158,0.01840513452059693,0.5555555555555556,0.0,0.4444444444444444,0.0016454193327162,True
1,dermamnist,source_pathmnist,source_tissuemnist,18,0.3888888888888889,0.0,0.6111111111111112,-0.007873524394300249,-0.025390846406420073,0.008062640163633556,0.5,0.0,0.5,-0.010211977693769667,True
1,dermamnist,source_pneumoniamnist,source_tissuemnist,18,0.3333333333333333,0.05555555555555555,0.6111111111111112,-0.01015369345744451,-0.02486788495961163,0.005102193376256357,0.2222222222222222,0.0,0.7777777777777778,-0.011857397026485868,True
1,organamnist,shared,single,18,0.5,0.05555555555555555,0.4444444444444444,4.967053731282552e-09,-0.009595952100223966,0.009090915322303772,0.6666666666666666,0.0,0.3333333333333333,0.05176765388912625,True
1,organamnist,shared,source_breastmnist,18,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.01414141638411416,0.00479798350069258,0.02348485340674718,0.7222222222222222,0.0,0.2777777777777778,0.0727076596683926,True
1,organamnist,shared,source_octmnist,18,0.4444444444444444,0.0,0.5555555555555556,-0.005050503545337253,-0.017171719008021884,0.0065656536569197975,0.8333333333333334,0.0,0.16666666666666666,0.13260870509677464,True
1,organamnist,shared,source_pathmnist,18,0.2777777777777778,0.1111111111111111,0.6111111111111112,-0.006060601936446296,-0.015656562315093145,0.0037878801425298056,0.2777777777777778,0.0,0.7222222222222222,-0.04480160607231988,True
1,organamnist,shared,source_pneumoniamnist,18,0.2222222222222222,0.05555555555555555,0.7222222222222222,-0.012626258863343133,-0.021212114228142634,-0.004292925198872884,0.5,0.0,0.5,-0.007795373598734538,True
1,organamnist,shared,source_tissuemnist,18,0.3888888888888889,0.05555555555555555,0.5555555555555556,-0.004797976877954271,-0.015151509021719295,0.005808075310455428,0.5,0.0,0.5,0.005970120429992676,True
1,organamnist,single,source_breastmnist,18,0.7222222222222222,0.05555555555555555,0.2222222222222222,0.014141411417060427,0.0025252517519725693,0.024494950970013935,0.6666666666666666,0.0,0.3333333333333333,0.020940005779266357,True
1,organamnist,single,source_octmnist,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,-0.005050508512390984,-0.015151522267195914,0.005555560191472371,0.7777777777777778,0.0,0.2222222222222222,0.08084105120764838,True
1,organamnist,single,source_pathmnist,18,0.2222222222222222,0.2222222222222222,0.5555555555555556,-0.006060606903500027,-0.016161612338489957,0.0037878752168681888,0.1111111111111111,0.0,0.8888888888888888,-0.09656925996144612,True
1,organamnist,single,source_pneumoniamnist,18,0.2777777777777778,0.05555555555555555,0.6666666666666666,-0.012626263830396865,-0.02197601704133881,-0.0027777800957361856,0.3333333333333333,0.0,0.6666666666666666,-0.059563027487860784,True
1,organamnist,single,source_tissuemnist,18,0.2777777777777778,0.05555555555555555,0.6666666666666666,-0.004797981845008003,-0.012626262216104401,0.0032828202264176477,0.3888888888888889,0.0,0.6111111111111112,-0.04579753345913357,True
1,organamnist,source_breastmnist,source_octmnist,18,0.16666666666666666,0.05555555555555555,0.7777777777777778,-0.019191919929451413,-0.030555562840567693,-0.00833332867672046,0.7777777777777778,0.0,0.2222222222222222,0.059901045428382024,True
1,organamnist,source_breastmnist,source_pathmnist,18,0.1111111111111111,0.05555555555555555,0.8333333333333334,-0.020202018320560455,-0.028787877824571397,-0.01211488861590633,0.2777777777777778,0.0,0.7222222222222222,-0.11750926574071248,True
1,organamnist,source_breastmnist,source_pneumoniamnist,18,0.05555555555555555,0.0,0.9444444444444444,-0.026767675247457292,-0.03535353973921802,-0.018181815702054235,0.16666666666666666,0.0,0.8333333333333334,-0.08050303326712714,True
1,organamnist,source_breastmnist,source_tissuemnist,18,0.16666666666666666,0.05555555555555555,0.7777777777777778,-0.018939393262068432,-0.029040402008427516,-0.008333333664470248,0.2777777777777778,0.0,0.7222222222222222,-0.06673753923839992,True
1,organamnist,source_octmnist,source_pathmnist,18,0.4444444444444444,0.2222222222222222,0.3333333333333333,-0.0010100983911090428,-0.010606058769755893,0.007575760326451726,0.2222222222222222,0.0,0.7777777777777778,-0.1774103111690945,True
1,organamnist,source_octmnist,source_pneumoniamnist,18,0.3888888888888889,0.05555555555555555,0.5555555555555556,-0.007575755318005879,-0.01893939408991072,0.004292931863003307,0.05555555555555555,0.0,0.9444444444444444,-0.14040407869550917,True
1,organamnist,source_octmnist,source_tissuemnist,18,0.5,0.1111111111111111,0.3888888888888889,0.00025252666738298204,-0.010858583781454299,0.010353537069426643,0.16666666666666666,0.0,0.8333333333333334,-0.12663858466678196,True
1,organamnist,source_pathmnist,source_pneumoniamnist,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,-0.006565656926896837,-0.013636363877190484,0.000505051679081387,0.6666666666666666,0.0,0.3333333333333333,0.03700623247358534,True
1,organamnist,source_pathmnist,source_tissuemnist,18,0.5,0.1111111111111111,0.3888888888888889,0.0012626250584920247,-0.005808078580432468,0.008333328697416518,0.7222222222222222,0.0,0.2777777777777778,0.050771726502312556,True
1,organamnist,source_pneumoniamnist,source_tissuemnist,18,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.007828281985388862,-3.311369154188368e-09,0.016414140661557514,0.5555555555555556,0.0,0.4444444444444444,0.013765494028727213,True
1,organcmnist,shared,single,18,0.6666666666666666,0.0,0.3333333333333333,0.013383837209807502,-0.0012626291977034675,0.028030304465856817,0.6666666666666666,0.0,0.3333333333333333,0.038484275341033936,True
1,organcmnist,shared,source_breastmnist,18,0.6666666666666666,0.0,0.3333333333333333,0.01767677151494556,0.0005050566461351183,0.03485480586273794,0.8333333333333334,0.0,0.16666666666666666,0.10336316294140285,True
1,organcmnist,shared,source_octmnist,18,0.3333333333333333,0.05555555555555555,0.6111111111111112,-0.0030303017960654367,-0.018686867422527738,0.013383840521176657,0.8333333333333334,0.0,0.16666666666666666,0.1326747006840176,True
1,organcmnist,shared,source_pathmnist,18,0.6666666666666666,0.05555555555555555,0.2777777777777778,0.018686870733896892,0.0035353576143582663,0.034848485555913716,0.3888888888888889,0.0,0.6111111111111112,0.008840567535824247,True
1,organcmnist,shared,source_pneumoniamnist,18,0.2777777777777778,0.16666666666666666,0.5555555555555556,-0.011363637116220262,-0.027777776970631544,0.004545455219017135,0.5,0.0,0.5,-0.02049308353000217,True
1,organcmnist,shared,source_tissuemnist,18,0.4444444444444444,0.05555555555555555,0.5,0.008585859504010942,-0.004545451079805692,0.02297980340404643,0.7777777777777778,0.0,0.2222222222222222,0.03074683083428277,True
1,organcmnist,single,source_breastmnist,18,0.5555555555555556,0.0,0.4444444444444444,0.004292934305138058,-0.010353531274530623,0.018686867422527738,0.7222222222222222,0.0,0.2777777777777778,0.06487888760036892,True
1,organcmnist,single,source_octmnist,18,0.16666666666666666,0.05555555555555555,0.7777777777777778,-0.01641413900587294,-0.025757578512032826,-0.006818176123003165,0.7222222222222222,0.0,0.2777777777777778,0.09419042534298366,True
1,organcmnist,single,source_pathmnist,18,0.7222222222222222,0.1111111111111111,0.16666666666666666,0.0053030335240893895,-0.0030303001403808594,0.012626268797450595,0.2777777777777778,0.0,0.7222222222222222,-0.02964370780520969,True
1,organcmnist,single,source_pneumoniamnist,18,0.16666666666666666,0.0,0.8333333333333334,-0.024747474326027766,-0.037878781619171305,-0.011868685483932495,0.3333333333333333,0.0,0.6666666666666666,-0.058977358871036105,True
1,organcmnist,single,source_tissuemnist,18,0.2777777777777778,0.1111111111111111,0.6111111111111112,-0.004797977705796559,-0.011868685483932495,0.0022727325558662415,0.7222222222222222,0.0,0.2777777777777778,-0.007737444506751167,True
1,organcmnist,source_breastmnist,source_octmnist,18,0.2777777777777778,0.05555555555555555,0.6666666666666666,-0.020707073311010998,-0.03712121148904165,-0.0035353600771890746,0.7777777777777778,0.0,0.2222222222222222,0.029311537742614746,True
1,organcmnist,source_breastmnist,source_pathmnist,18,0.3888888888888889,0.0,0.6111111111111112,0.0010100992189513312,-0.012626261346869998,0.01565656065940857,0.3333333333333333,0.0,0.6666666666666666,-0.09452259540557861,True
1,organcmnist,source_breastmnist,source_pneumoniamnist,18,0.2222222222222222,0.0,0.7777777777777778,-0.02904040863116582,-0.0436868742108345,-0.013630051724612806,0.1111111111111111,0.0,0.8888888888888888,-0.12385624647140503,True
1,organcmnist,source_breastmnist,source_tissuemnist,18,0.3333333333333333,0.0,0.6666666666666666,-0.009090912010934617,-0.022474745909372967,0.004797975222269694,0.2222222222222222,0.0,0.7777777777777778,-0.0726163321071201,True
1,organcmnist,source_octmnist,source_pathmnist,18,0.8333333333333334,0.0,0.16666666666666666,0.021717172529962327,0.008585856999788019,0.03282828548302253,0.2777777777777778,0.0,0.7222222222222222,-0.12383413314819336,True
1,organcmnist,source_octmnist,source_pneumoniamnist,18,0.4444444444444444,0.05555555555555555,0.5,-0.008333335320154825,-0.023737380115522278,0.004545454349782731,0.1111111111111111,0.0,0.8888888888888888,-0.15316778421401978,True
1,organcmnist,source_octmnist,source_tissuemnist,18,0.7222222222222222,0.1111111111111111,0.16666666666666666,0.011616161300076379,0.00025252666738298204,0.02272726763039827,0.2222222222222222,0.0,0.7777777777777778,-0.10192786984973484,True
1,organcmnist,source_pathmnist,source_pneumoniamnist,18,0.05555555555555555,0.05555555555555555,0.8888888888888888,-0.030050507850117154,-0.039393944065603946,-0.01994949744807349,0.6111111111111112,0.0,0.3888888888888889,-0.029333651065826416,True
1,organcmnist,source_pathmnist,source_tissuemnist,18,0.2777777777777778,0.0,0.7222222222222222,-0.010101011229885949,-0.017929290731747944,-0.0017676775654157002,0.6666666666666666,0.0,0.3333333333333333,0.021906263298458524,True
1,organcmnist,source_pneumoniamnist,source_tissuemnist,18,0.7777777777777778,0.0,0.2222222222222222,0.019949496620231204,0.0075757627478904195,0.0323232329554028,0.8888888888888888,0.0,0.1111111111111111,0.05123991436428494,True
1,organsmnist,shared,single,18,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.012373731368117862,0.0015151451031366985,0.023989895151721105,0.6111111111111112,0.0,0.3888888888888889,0.02793773677614,True
1,organsmnist,shared,source_breastmnist,18,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.013636358082294464,-4.98774978849621e-09,0.02727272030380037,0.7777777777777778,0.0,0.2222222222222222,0.05089463127983941,True
1,organsmnist,shared,source_octmnist,18,0.5,0.16666666666666666,0.3333333333333333,0.0012626217471228705,-0.012121215462684631,0.015151513140234683,0.7222222222222222,0.0,0.2777777777777778,0.08029186063342625,True
1,organsmnist,shared,source_pathmnist,18,0.6666666666666666,0.05555555555555555,0.2777777777777778,0.006313126120302413,-0.007575763596428765,0.019444439974096086,0.4444444444444444,0.0,0.5555555555555556,0.0057271189159817165,True
1,organsmnist,shared,source_pneumoniamnist,18,0.4444444444444444,0.05555555555555555,0.5,-0.007070713573031955,-0.018939399884806737,0.005050496115452713,0.4444444444444444,0.0,0.5555555555555556,-0.018369800514645047,True
1,organsmnist,shared,source_tissuemnist,18,0.6666666666666666,0.0,0.3333333333333333,0.009848479595449235,-0.00176768336031172,0.021212111765311823,0.6111111111111112,0.0,0.3888888888888889,0.01117318206363254,True
1,organsmnist,single,source_breastmnist,18,0.4444444444444444,0.0,0.5555555555555556,0.0012626267141766017,-0.013383841349018944,0.015909093970225916,0.6666666666666666,0.0,0.3333333333333333,0.022956894503699407,True
1,organsmnist,single,source_octmnist,18,0.3333333333333333,0.05555555555555555,0.6111111111111112,-0.011111109620994992,-0.024494951839248342,0.0022727292444970873,0.6111111111111112,0.0,0.3888888888888889,0.052354123857286244,True
1,organsmnist,single,source_pathmnist,18,0.3888888888888889,0.1111111111111111,0.5,-0.00606060524781545,-0.02020201666487588,0.0065656519805391625,0.2777777777777778,0.0,0.7222222222222222,-0.022210617860158283,True
1,organsmnist,single,source_pneumoniamnist,18,0.16666666666666666,0.0,0.8333333333333334,-0.019444444941149816,-0.03156566040383445,-0.007323228650622898,0.2777777777777778,0.0,0.7222222222222222,-0.046307537290785045,True
1,organsmnist,single,source_tissuemnist,18,0.4444444444444444,0.1111111111111111,0.4444444444444444,-0.0025252517726686266,-0.016414142317242093,0.010353537069426643,0.7222222222222222,0.0,0.2777777777777778,-0.01676455471250746,True
1,organsmnist,source_breastmnist,source_octmnist,18,0.3333333333333333,0.05555555555555555,0.6111111111111112,-0.012373736335171593,-0.024494950162867703,-0.0010101041239168908,0.7777777777777778,0.0,0.2222222222222222,0.029397229353586834,True
1,organsmnist,source_breastmnist,source_pathmnist,18,0.3333333333333333,0.0,0.6666666666666666,-0.0073232319619920515,-0.021969699238737424,0.007575756973690457,0.3888888888888889,0.0,0.6111111111111112,-0.045167512363857694,True
1,organsmnist,source_breastmnist,source_pneumoniamnist,18,0.16666666666666666,0.05555555555555555,0.7777777777777778,-0.02070707165532642,-0.03055555292715629,-0.011111115395194954,0.2222222222222222,0.0,0.7777777777777778,-0.06926443179448445,True
1,organsmnist,source_breastmnist,source_tissuemnist,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,-0.0037878784868452284,-0.014393936428758834,0.00656565363622374,0.3333333333333333,0.0,0.6666666666666666,-0.03972144921620687,True
1,organsmnist,source_octmnist,source_pathmnist,18,0.5,0.16666666666666666,0.3333333333333333,0.005050504373179542,-0.010101008746359084,0.019949495813084972,0.3888888888888889,0.0,0.6111111111111112,-0.07456474171744452,True
1,organsmnist,source_octmnist,source_pneumoniamnist,18,0.2777777777777778,0.05555555555555555,0.6666666666666666,-0.008333335320154825,-0.021464646690421633,0.005303026922047138,0.16666666666666666,0.0,0.8333333333333334,-0.09866166114807129,True
1,organsmnist,source_octmnist,source_tissuemnist,18,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.008585857848326365,-0.000252530827290482,0.01742424236403571,0.2777777777777778,0.0,0.7222222222222222,-0.0691186785697937,True
